SBA.Physical.Declaration.Number,SBA.EIDL.Declaration.Number,FEMA.Disaster.Number,SBA.Disaster.Number,Damaged.Property.City.Name,Damaged.Property.Zip.Code,Damaged.Property.County.Parish.Name,Damaged.Property.State.Code,Total.Verified.Loss,Verified.Loss.Real.Estate,Verified.Loss.Content,Total.Approved.Loan.Amount,Approved.Amount.Real.Estate,Approved.Amount.Content,Approved.Amount.EIDL,Year
14495,14496,4241,SC-00031,GREENVILLE,29611,GREENVILLE,SC,54187,44247,9940,0,0,0,0,2016
14495,14496,4241,SC-00031,GREENWOOD,29646,GREENWOOD,SC,41669,41669,0,0,0,0,0,2016
14495,14496,4241,SC-00031,GREENWOOD,29649,GREENWOOD,SC,59736,58336,1400,58400,58400,0,0,2016
14495,14496,4241,SC-00031,GREER,29650,GREENVILLE,SC,0,0,0,7600,0,0,7600,2016
14495,14496,4241,SC-00031,HARLEYVILLE,29448,DORCHESTER,SC,46541,27041,19500,0,0,0,0,2016
14495,14496,4241,SC-00031,HARTSVILLE,29550,DARLINGTON,SC,28518,20658,7860,53500,0,2500,51000,2016
14495,14496,4241,SC-00031,HEMINGWAY,29554,WILLIAMSBURG,SC,114972,87016,27956,0,0,0,0,2016
14495,14496,4241,SC-00031,HOLLY HILL,29059,ORANGEBURG,SC,563253,520563,42690,189900,169600,16000,4300,2016
14495,14496,4241,SC-00031,HOLLYWOOD,29449,CHARLESTON,SC,141462,122468,18994,100700,95200,5500,0,2016
14495,14496,4241,SC-00031,HOPKINS,29061,RICHLAND,SC,918407,824477,93930,469500,258000,60600,150900,2016
14495,14496,4241,SC-00031,HUGER,29450,BERKELEY,SC,48892,38542,10350,13700,0,10400,3300,2016
14495,14496,4241,SC-00031,IRMO,29063,LEXINGTON,SC,0,0,0,85100,0,0,85100,2016
14495,14496,4241,SC-00031,IRMO,29063,RICHLAND,SC,24633,24633,0,152800,5700,0,147100,2016
14495,14496,4241,SC-00031,ISLE OF PALMS,29451,CHARLESTON,SC,1916981,1568051,348930,577600,523200,54400,0,2016
14495,14496,4241,SC-00031,JACKSONBORO,29452,COLLETON,SC,84750,82250,2500,0,0,0,0,2016
14495,14496,4241,SC-00031,JOHNS ISLAND,29455,CHARLESTON,SC,535816,531331,4485,96100,85800,0,10300,2016
14495,14496,4241,SC-00031,JOHNS ISLAND,29455,COLLETON,SC,6241,4891,1350,0,0,0,0,2016
14495,14496,4241,SC-00031,JOHNSONVILLE,29555,FLORENCE,SC,62648,48698,13950,0,0,0,0,2016
14495,14496,4241,SC-00031,KINGSTREE,29556,CLARENDON,SC,93093,93093,0,0,0,0,0,2016
14495,14496,4241,SC-00031,KINGSTREE,29556,WILLIAMSBURG,SC,3477423,2464761,1012662,1351900,904200,351200,96500,2016
14495,14496,4241,SC-00031,KINGSTREE,29583,WILLIAMSBURG,SC,42587,42587,0,0,0,0,0,2016
14495,14496,4241,SC-00031,Kingstree,29556,WILLIAMSBURG,SC,3756545,3017045,739500,0,0,0,0,2016
14495,14496,4241,SC-00031,LADSON,29456,BERKELEY,SC,27544,24449,3095,30000,24000,3100,2900,2016
14495,14496,4241,SC-00031,Ladson,29456,BERKELEY,SC,179113,179113,0,0,0,0,0,2016
14495,14496,4241,SC-00031,LADSON,29456,CHARLESTON,SC,605691,605691,0,357900,357900,0,0,2016
14495,14496,4241,SC-00031,Ladson,29456,CHARLESTON,SC,127550,125850,1700,127600,126000,1600,0,2016
14495,14496,4241,SC-00031,LADSON,29456,DORCHESTER,SC,159156,155876,3280,175800,154900,3200,17700,2016
14495,14496,4241,SC-00031,LAKE CITY,29560,FLORENCE,SC,920204,539524,380680,434900,280700,154200,0,2016
14495,14496,4241,SC-00031,Lake City,29560,FLORENCE,SC,57381,47881,9500,46000,36500,9500,0,2016
14495,14496,4241,SC-00031,LAKE CITY,29560,WILLIAMSBURG,SC,359095,350110,8985,41700,37600,4100,0,2016
14495,14496,4241,SC-00031,LAMAR,29069,DARLINGTON,SC,533131,528531,4600,189300,189300,0,0,2016
14495,14496,4241,SC-00031,LAMAR,29069,LEE,SC,205255,205255,0,171600,171600,0,0,2016
14495,14496,4241,SC-00031,LANE,29564,WILLIAMSBURG,SC,106296,93321,12975,58200,48800,8500,900,2016
14495,14496,4241,SC-00031,Lane,29564,WILLIAMSBURG,SC,24006,19706,4300,16800,12500,4300,0,2016
14495,14496,4241,SC-00031,LEESVILLE,29070,LEXINGTON,SC,58000,0,58000,0,0,0,0,2016
14495,14496,4241,SC-00031,LEXINGTON,29072,LEXINGTON,SC,524973,200185,324788,284000,178300,25000,80700,2016
14495,14496,4241,SC-00031,LEXINGTON,29073,LEXINGTON,SC,20672,20672,0,19500,19500,0,0,2016
14495,14496,4241,SC-00031,Lexington,29072,LEXINGTON,SC,34988,34988,0,35000,35000,0,0,2016
14495,14496,4241,SC-00031,Lexington,29073,LEXINGTON,SC,20672,20672,0,19500,19500,0,0,2016
14495,14496,4241,SC-00031,LEXINGTON,29072,MARION,SC,1263,0,1263,0,0,0,0,2016
14495,14496,4241,SC-00031,LITTLE RIVER,29566,HORRY,SC,901740,870720,31020,771000,711100,2800,57100,2016
14495,14496,4241,SC-00031,Little River,29566,HORRY,SC,821016,821016,0,0,0,0,0,2016
14495,14496,4241,SC-00031,LONGS,29568,HORRY,SC,192776,167595,25181,13100,11400,1700,0,2016
14495,14496,4241,SC-00031,Longs,29568,HORRY,SC,275835,270135,5700,0,0,0,0,2016
14495,14496,4241,SC-00031,LORIS,29569,HORRY,SC,91224,91224,0,0,0,0,0,2016
14495,14496,4241,SC-00031,LUGOFF,29078,KERSHAW,SC,74087,73050,1037,16800,12400,0,4400,2016
14495,14496,4241,SC-00031,LYNCHBURG,29080,LEE,SC,926931,700897,226034,17000,17000,0,0,2016
14495,14496,4241,SC-00031,MANNING,29102,CLARENDON,SC,2635831,2228937,406894,613800,465400,120700,27700,2016
14495,14496,4241,SC-00031,Manning,29102,CLARENDON,SC,4885924,4665090,220834,0,0,0,0,2016
14495,14496,4241,SC-00031,MARION,29571,MARION,SC,591293,581118,10175,303300,303300,0,0,2016
14495,14496,4241,SC-00031,Marion,29571,MARION,SC,58546,58546,0,0,0,0,0,2016
14495,14496,4241,SC-00031,MAYESVILLE,29104,LEE,SC,13117,13117,0,0,0,0,0,2016
14495,14496,4241,SC-00031,MAYESVILLE,29104,SUMTER,SC,1712272,1489988,222284,25000,25000,0,0,2016
14495,14496,4241,SC-00031,Mayesville,29104,SUMTER,SC,868387,647553,220834,0,0,0,0,2016
14495,14496,4241,SC-00031,MC CLELLANVILLE,29458,CHARLESTON,SC,90090,77320,12770,90100,77400,12700,0,2016
14495,14496,4241,SC-00031,MONCKS CORNER,29461,BERKELEY,SC,636918,579283,57635,377800,354700,11800,11300,2016
14495,14496,4241,SC-00031,Moncks Corner,29461,BERKELEY,SC,420759,420759,0,338300,338300,0,0,2016
14495,14496,4241,SC-00031,MOUNT PLEASANT,29464,CHARLESTON,SC,28030,17930,10100,18100,5000,0,10800,2016
14495,14496,4241,SC-00031,MOUNT PLEASANT,29466,CHARLESTON,SC,14721,12921,1800,0,0,0,0,2016
14495,14496,4241,SC-00031,MT PLEASANT,29464,CHARLESTON,SC,116711,83561,33150,0,0,0,0,2016
14495,14496,4241,SC-00031,MULLINS,29574,MARION,SC,54136,53486,650,12100,12100,0,0,2016
14495,14496,4241,SC-00031,MURRELLS INLET,29576,GEORGETOWN,SC,35251,19875,15376,0,0,0,0,2016
14495,14496,4241,SC-00031,MURRELLS INLET,29576,HORRY,SC,41823,30573,11250,12600,6400,6200,0,2016
14495,14496,4241,SC-00031,MYRTLE BEACH,29572,HORRY,SC,454458,452458,2000,452500,452500,0,0,2016
14495,14496,4241,SC-00031,MYRTLE BEACH,29575,HORRY,SC,12770,9163,3607,0,0,0,0,2016
14495,14496,4241,SC-00031,MYRTLE BEACH,29577,HORRY,SC,152871,102251,50620,78900,53900,0,25000,2016
14495,14496,4241,SC-00031,MYRTLE BEACH,29579,HORRY,SC,921253,889619,31634,45700,34400,11300,0,2016
14495,14496,4241,SC-00031,MYRTLE BEACH,29588,HORRY,SC,53218,37658,15560,9000,9000,0,0,2016
14495,14496,4241,SC-00031,N CHARLESTON,29405,CHARLESTON,SC,77812,72712,5100,8500,8500,0,0,2016
14495,14496,4241,SC-00031,N CHARLESTON,29406,CHARLESTON,SC,289538,275715,13823,13300,13300,0,0,2016
14495,14496,4241,SC-00031,N CHARLESTON,29418,CHARLESTON,SC,63775,62925,850,238800,63000,800,175000,2016
14495,14496,4241,SC-00031,NEESES,29107,ORANGEBURG,SC,92159,87103,5056,0,0,0,0,2016
14495,14496,4241,SC-00031,NESMITH,29580,WILLIAMSBURG,SC,10427,10427,0,0,0,0,0,2016
14495,14496,4241,SC-00031,NEW ZION,29111,CLARENDON,SC,91574,89174,2400,29600,29600,0,0,2016
14495,14496,4241,SC-00031,NEW ZION,29111,WILLIAMSBURG,SC,8148,6698,1450,8800,6700,1500,600,2016
14495,14496,4241,SC-00031,NEWBERRY,29108,NEWBERRY,SC,237599,220599,17000,6800,6800,0,0,2016
14495,14496,4241,SC-00031,NINETY SIX,29666,GREENWOOD,SC,13919,13919,0,0,0,0,0,2016
14495,14496,4241,SC-00031,NORTH,29112,ORANGEBURG,SC,78771,70320,8451,0,0,0,0,2016
14495,14496,4241,SC-00031,NORTH AUGUSTA,29841,AIKEN,SC,0,0,0,50000,0,0,50000,2016
14495,14496,4241,SC-00031,NORTH CHARLESTON,29405,CHARLESTON,SC,2473831,2403558,70273,1047900,1004500,23400,20000,2016
14495,14496,4241,SC-00031,NORTH CHARLESTON,29406,CHARLESTON,SC,1221880,1184716,37164,1094900,884200,8700,202000,2016
14495,14496,4241,SC-00031,NORTH CHARLESTON,29418,CHARLESTON,SC,290974,248596,42378,143600,110400,25000,8200,2016
14495,14496,4241,SC-00031,NORTH CHARLESTON,29420,CHARLESTON,SC,236910,230585,6325,153500,152100,1400,0,2016
14495,14496,4241,SC-00031,North Charleston,29405,CHARLESTON,SC,518737,517612,1125,0,0,0,0,2016
14495,14496,4241,SC-00031,North Charleston,29418,CHARLESTON,SC,120319,112811,7508,21300,21300,0,0,2016
14495,14496,4241,SC-00031,NORTH CHARLESTON,29420,DORCHESTER,SC,25934,25934,0,18700,18700,0,0,2016
14495,14496,4241,SC-00031,North Charleston,29420,DORCHESTER,SC,82028,82028,0,21300,21300,0,0,2016
14495,14496,4241,SC-00031,NORTH MYRTLE BEACH,29582,HORRY,SC,848278,442144,406134,200300,93200,55900,51200,2016
14495,14496,4241,SC-00031,NORTH MYRTLE BEACH,29597,HORRY,SC,0,0,0,25000,0,0,25000,2016
14495,14496,4241,SC-00031,OLANTA,29114,FLORENCE,SC,236331,232101,4230,182200,182200,0,0,2016
14495,14496,4241,SC-00031,ORANGEBURG,29118,CALHOUN,SC,298575,297275,1300,1300,0,1300,0,2016
14495,14496,4241,SC-00031,ORANGEBURG,29107,ORANGEBURG,SC,67766,67766,0,0,0,0,0,2016
14495,14496,4241,SC-00031,ORANGEBURG,29115,ORANGEBURG,SC,4668212,4124881,543331,3215600,2686800,456300,72500,2016
14495,14496,4241,SC-00031,ORANGEBURG,29116,ORANGEBURG,SC,39480,39480,0,64600,39600,0,25000,2016
14495,14496,4241,SC-00031,ORANGEBURG,29118,ORANGEBURG,SC,44771,44771,0,25000,25000,0,0,2016
14495,14496,4241,SC-00031,Orangeburg,29115,ORANGEBURG,SC,932603,930748,1855,175800,175800,0,0,2016
14495,14496,4241,SC-00031,OSWEGO,29150,SUMTER,SC,16715,16715,0,16800,16800,0,0,2016
14495,14496,4241,SC-00031,PAMPLICO,29583,FLORENCE,SC,340083,299683,40400,0,0,0,0,2016
14495,14496,4241,SC-00031,PAWLEYS ISLAND,29585,GEORGETOWN,SC,212543,188267,24276,145800,0,2000,143800,2016
14495,14496,4241,SC-00031,PAXVILLE,29102,CLARENDON,SC,61258,61258,0,10200,10200,0,0,2016
14495,14496,4241,SC-00031,PELION,29123,LEXINGTON,SC,96948,96948,0,103500,97000,0,6500,2016
14495,14496,4241,SC-00031,PINEVILLE,29468,BERKELEY,SC,9798,7798,2000,0,0,0,0,2016
14495,14496,4241,SC-00031,PINEWOOD,29125,CLARENDON,SC,137841,137841,0,130400,130400,0,0,2016
14495,14496,4241,SC-00031,PINEWOOD,29125,SUMTER,SC,86088,78191,7897,19700,18500,900,300,2016
14495,14496,4241,SC-00031,POMARIA,29126,NEWBERRY,SC,1142,1142,0,0,0,0,0,2016
14495,14496,4241,SC-00031,PROSPERITY,29127,NEWBERRY,SC,5096,5096,0,5100,5100,0,0,2016
14495,14496,4241,SC-00031,QUINBY,29506,FLORENCE,SC,81675,81675,0,74400,74400,0,0,2016
14495,14496,4241,SC-00031,RAVENEL,29470,CHARLESTON,SC,56533,47303,9230,56000,39600,4600,11800,2016
14495,14496,4241,SC-00031,Reevesville,29471,DORCHESTER,SC,29670,29670,0,25000,25000,0,0,2016
14495,14496,4241,SC-00031,REMBERT,29128,KERSHAW,SC,45750,40950,4800,64000,41000,0,23000,2016
14495,14496,4241,SC-00031,REMBERT,29128,SUMTER,SC,393214,334914,58300,357500,304000,53500,0,2016
14495,14496,4241,SC-00031,RIDGEVILLE,29472,COLLETON,SC,11660,11660,0,0,0,0,0,2016
14495,14496,4241,SC-00031,RIDGEVILLE,29472,DORCHESTER,SC,271156,193624,77532,254600,152900,76700,25000,2016
14495,14496,4241,SC-00031,SAINT MATTHEWS,29135,CALHOUN,SC,44046,43346,700,0,0,0,0,2016
14495,14496,4241,SC-00031,SAINT STEPHEN,29479,BERKELEY,SC,119169,119169,0,77000,77000,0,0,2016
14495,14496,4241,SC-00031,SALLEY,29137,ORANGEBURG,SC,12090,12090,0,12100,12100,0,0,2016
14495,14496,4241,SC-00031,SALTERS,29590,WILLIAMSBURG,SC,166723,165723,1000,0,0,0,0,2016
14495,14496,4241,SC-00031,SANTEE,29142,ORANGEBURG,SC,55578,48108,7470,0,0,0,0,2016
14495,14496,4241,SC-00031,SCRANTON,29591,FLORENCE,SC,438911,438911,0,406900,406900,0,0,2016
14495,14496,4241,SC-00031,SIMPSONVILLE,29680,GREENVILLE,SC,28142,28142,0,38600,28200,0,10400,2016
14495,14496,4241,SC-00031,SMOAKS,29481,COLLETON,SC,39926,39926,0,0,0,0,0,2016
14495,14496,4241,SC-00031,SPARTANBURG,29303,SPARTANBURG,SC,42376,42376,0,40000,40000,0,0,2016
14495,14496,4241,SC-00031,St. George,29477,DORCHESTER,SC,29670,29670,0,25000,25000,0,0,2016
14495,14496,4241,SC-00031,SULLIVANS ISLAND,29482,CHARLESTON,SC,59663,59663,0,59700,59700,0,0,2016
14495,14496,4241,SC-00031,SUMMERTON,29148,CLARENDON,SC,296485,242626,53859,119100,58700,50600,9800,2016
14495,14496,4241,SC-00031,Summerton,29148,CLARENDON,SC,52207,1693,50514,62100,1700,50600,9800,2016
14495,14496,4241,SC-00031,SUMMERVILLE,29483,BERKELEY,SC,98585,67071,31514,235800,40300,31500,164000,2016
14495,14496,4241,SC-00031,SUMMERVILLE,29486,BERKELEY,SC,669466,668616,850,421700,420900,800,0,2016
14495,14496,4241,SC-00031,SUMMERVILLE,29485,CHARLESTON,SC,8425,0,8425,4500,0,4100,400,2016
14495,14496,4241,SC-00031,SUMMERVILLE,29483,DORCHESTER,SC,2161906,2035799,126107,818700,766400,3800,48500,2016
14495,14496,4241,SC-00031,SUMMERVILLE,29485,DORCHESTER,SC,2924937,2844097,80840,1918400,1746500,80700,91200,2016
14495,14496,4241,SC-00031,Summerville,29483,DORCHESTER,SC,130653,125153,5500,0,0,0,0,2016
14495,14496,4241,SC-00031,SUMTER,29153,LEE,SC,161796,160066,1730,6900,6900,0,0,2016
14495,14496,4241,SC-00031,SUMTER,29150,SUMTER,SC,4345791,3931041,414750,1789500,1216000,80000,492100,2016
14495,14496,4241,SC-00031,SUMTER,29151,SUMTER,SC,618676,618676,0,412200,390400,0,21800,2016
14495,14496,4241,SC-00031,SUMTER,29153,SUMTER,SC,327987,268114,59873,73600,56600,15200,1800,2016
14495,14496,4241,SC-00031,SUMTER,29154,SUMTER,SC,917958,818650,99308,278400,234500,17900,26000,2016
14495,14496,4241,SC-00031,Sumter,29150,SUMTER,SC,663478,660678,2800,136000,133200,2800,0,2016
14495,14496,4241,SC-00031,Sumter,29153,SUMTER,SC,38564,37464,1100,0,0,0,0,2016
14495,14496,4241,SC-00031,SURFSIDE BCH,29575,HORRY,SC,43381,36208,7173,18000,18000,0,0,2016
14495,14496,4241,SC-00031,SURFSIDE BEACH,29575,HORRY,SC,0,0,0,25000,0,0,25000,2016
14495,14496,4241,SC-00031,SWANSEA,29160,CALHOUN,SC,15470,15470,0,0,0,0,0,2016
14495,14496,4241,SC-00031,SWANSEA,29160,LEXINGTON,SC,278731,276001,2730,361600,276100,0,85500,2016
14495,14496,4241,SC-00031,TIMMONSBILLE,29161,FLORENCE,SC,71414,71414,0,0,0,0,0,2016
14495,14496,4241,SC-00031,TIMMONSVILLE,29161,DARLINGTON,SC,100427,99212,1215,24800,24800,0,0,2016
14495,14496,4241,SC-00031,TIMMONSVILLE,29161,FLORENCE,SC,898486,853979,44507,446400,446400,0,0,2016
14495,14496,4241,SC-00031,TURBEVILLE,29162,CLARENDON,SC,7371,7371,0,7400,7400,0,0,2016
14495,14496,4241,SC-00031,TURBEVILLE,29162,SUMTER,SC,29484,29484,0,0,0,0,0,2016
14495,14496,4241,SC-00031,VANCE,29163,ORANGEBURG,SC,77652,77652,0,16600,16600,0,0,2016
14495,14496,4241,SC-00031,WALTERBORO,29488,COLLETON,SC,153659,111494,42165,165600,23300,25400,116900,2016
14495,14496,4241,SC-00031,WEDGEFIELD,29168,SUMTER,SC,272904,272904,0,0,0,0,0,2016
14495,14496,4241,SC-00031,WEST COLUMBIA,29169,LEXINGTON,SC,18632,17902,730,168000,18000,0,150000,2016
14495,14496,4241,SC-00031,WEST COLUMBIA,29170,LEXINGTON,SC,693512,634338,59174,485500,453600,1900,30000,2016
14495,14496,4241,SC-00031,WEST COLUMBIA,29172,LEXINGTON,SC,46337,27837,18500,25000,25000,0,0,2016
14495,14496,4241,SC-00031,WINNSBORO,29180,FAIRFIELD,SC,24493,16493,8000,0,0,0,0,2016
14513,14514,TX-00455,EAGLE PASS,78852,MAVERICK,TX,191365,132505,58860,0,0,0,0,,2016
14522,14523,WA-00059,CHELAN,98816,CHELAN,WA,297077,171127,125950,357700,0,0,357700,,2016
14522,14523,WA-00059,OMAK,98841,OKANOGAN,WA,451521,446611,4910,20300,0,0,20300,,2016
14522,14523,WA-00059,Omak,98841,OKANOGAN,WA,451521,446611,4910,0,0,0,0,,2016
14522,14523,WA-00059,WINTHROP,98862,OKANOGAN,WA,0,0,0,4300,0,0,4300,,2016
14530,14531,VA-00058,FLOYD,24091,FLOYD,VA,62899,62899,0,0,0,0,0,,2016
14532,14533,TX-00457,BASTROP,78602,BASTROP,TX,0,0,0,20200,0,0,20200,,2016
14541,14542,CA-00241,LEONA VALLEY,93551,LOS ANGELES,CA,26982,26982,0,33200,27000,0,6200,,2016
14541,14542,CA-00241,NORTHRIDGE,91325,LOS ANGELES,CA,0,0,0,39600,0,0,39600,,2016
14541,14542,CA-00241,PALMDALE,93551,LOS ANGELES,CA,146801,144601,2200,146900,144700,2200,0,,2016
14544,14545,SC-00034,ANDREWS,29510,GEORGETOWN,SC,189297,182547,6750,0,0,0,0,,2016
14544,14545,SC-00034,Andrews,29510,GEORGETOWN,SC,126198,121698,4500,0,0,0,0,,2016
14544,14545,SC-00034,MARION,29571,MARION,SC,9702,9162,540,0,0,0,0,,2016
14544,14545,SC-00034,MULLINS,29574,MARION,SC,2330,1930,400,0,0,0,0,,2016
14544,14545,SC-00034,MURRELLS INLET,29576,GEORGETOWN,SC,105963,55691,50272,106000,55800,50200,0,,2016
14544,14545,SC-00034,SALTERS,29590,WILLIAMSBURG,SC,11107,4577,6530,0,0,0,0,,2016
14549,14550,4245,TX-00461,AUSTIN,78703,TRAVIS,TX,67691,65651,2040,0,0,0,0,2016
14549,14550,4245,TX-00461,AUSTIN,78719,TRAVIS,TX,463141,447788,15353,151800,151800,0,0,2016
14549,14550,4245,TX-00461,AUSTIN,78744,TRAVIS,TX,364702,289074,75628,236400,220600,15000,800,2016
14549,14550,4245,TX-00461,AUSTIN,78745,TRAVIS,TX,172,172,0,0,0,0,0,2016
14549,14550,4245,TX-00461,BAYTOWN,77521,HARRIS,TX,33220,0,33220,0,0,0,0,2016
14549,14550,4245,TX-00461,BROWNSVILLE,78520,CAMERON,TX,116716,114316,2400,0,0,0,0,2016
14549,14550,4245,TX-00461,BROWNSVILLE,78521,CAMERON,TX,79117,70657,8460,128100,67500,0,60600,2016
14549,14550,4245,TX-00461,Brownsville,78521,CAMERON,TX,54740,54740,0,156000,55000,0,101000,2016
14549,14550,4245,TX-00461,BUDA,78610,TRAVIS,TX,410290,341286,69004,351600,244600,69000,38000,2016
14549,14550,4245,TX-00461,CANYON LAKE,78133,COMAL,TX,30460,27980,2480,25000,25000,0,0,2016
14549,14550,4245,TX-00461,CORSICANA,75109,NAVARRO,TX,27829,27829,0,0,0,0,0,2016
14549,14550,4245,TX-00461,CORSICANA,75110,NAVARRO,TX,581888,568643,13245,542500,498800,13200,30500,2016
14549,14550,4245,TX-00461,CROSBY,77532,HARRIS,TX,79872,79872,0,0,0,0,0,2016
14549,14550,4245,TX-00461,DALE,78616,CALDWELL,TX,70181,54791,15390,0,0,0,0,2016
14549,14550,4245,TX-00461,DEL VALLE,78617,TRAVIS,TX,158341,94056,64285,0,0,0,0,2016
14549,14550,4245,TX-00461,FLORESVILLE,78114,WILSON,TX,369586,333520,36066,146300,133300,13000,0,2016
14549,14550,4245,TX-00461,HARLINGEN,78550,CAMERON,TX,9763,9763,0,9800,9800,0,0,2016
14549,14550,4245,TX-00461,HARLINGEN,78552,CAMERON,TX,9763,9763,0,9800,9800,0,0,2016
14549,14550,4245,TX-00461,HOUSTON,77013,HARRIS,TX,54723,52523,2200,25000,25000,0,0,2016
14549,14550,4245,TX-00461,HOUSTON,77015,HARRIS,TX,562362,344582,217780,0,0,0,0,2016
14549,14550,4245,TX-00461,HOUSTON,77044,HARRIS,TX,0,0,0,99200,0,0,99200,2016
14549,14550,4245,TX-00461,HOUSTON,77045,HARRIS,TX,8645,4645,4000,0,0,0,0,2016
14549,14550,4245,TX-00461,HUMBLE,77396,HARRIS,TX,33053,1140,31913,89800,1200,31900,56700,2016
14549,14550,4245,TX-00461,KERENS,75144,NAVARRO,TX,421144,421144,0,0,0,0,0,2016
14549,14550,4245,TX-00461,Kerens,75144,NAVARRO,TX,105286,105286,0,0,0,0,0,2016
14549,14550,4245,TX-00461,KINGSBURY,78638,GUADALUPE,TX,18528,17648,880,0,0,0,0,2016
14549,14550,4245,TX-00461,KYLE,78640,HAYS,TX,952,352,600,0,0,0,0,2016
14549,14550,4245,TX-00461,LA PORTE,77571,HARRIS,TX,26583,26583,0,0,0,0,0,2016
14549,14550,4245,TX-00461,LIBERTY,77575,LIBERTY,TX,458683,156753,301930,0,0,0,0,2016
14549,14550,4245,TX-00461,MUSTANG RIDGE,78610,TRAVIS,TX,10500,0,10500,0,0,0,0,2016
14549,14550,4245,TX-00461,NEW BRAUNFELS,78130,COMAL,TX,283815,242641,41174,0,0,0,0,2016
14549,14550,4245,TX-00461,NEW BRAUNFELS,78132,COMAL,TX,248209,236603,11606,0,0,0,0,2016
14549,14550,4245,TX-00461,RAYMONDVILLE,78580,WILLACY,TX,66962,66962,0,0,0,0,0,2016
14549,14550,4245,TX-00461,SAN ANTONIO,78218,BEXAR,TX,0,0,0,256000,0,0,256000,2016
14549,14550,4245,TX-00461,SAN ANTONIO,78232,BEXAR,TX,0,0,0,236000,0,0,236000,2016
14549,14550,4245,TX-00461,SAN MARCOS,78666,HAYS,TX,159682,127014,32668,174900,21900,17600,135400,2016
14549,14550,4245,TX-00461,SEGUIN,78155,GUADALUPE,TX,9304,0,9304,9400,0,9400,0,2016
14549,14550,4245,TX-00461,SWEENY,77480,BRAZORIA,TX,7084,7084,0,7100,7100,0,0,2016
14549,14550,4245,TX-00461,WESLACO,78596,HIDALGO,TX,198428,124968,73460,124900,84500,24800,15600,2016
14549,14550,4245,TX-00461,WESLACO,78599,HIDALGO,TX,33405,32055,1350,0,0,0,0,2016
14549,14550,4245,TX-00461,WIMBERLEY,78676,HAYS,TX,649170,638170,11000,77200,39600,0,37600,2016
14559,14560,WV-00042,SUMMERSVILLE,26651,NICHOLAS,WV,32897,32897,0,25000,25000,0,0,,2016
14561,14562,CT-00036,BRIDGEPORT,06606,FAIRFIELD,CT,43678,16828,26850,43400,16600,26800,0,,2016
14561,14562,CT-00036,GUILFORD,06437,NEW HAVEN,CT,11091,11091,0,0,0,0,0,,2016
14561,14562,CT-00036,OLD GREENWICH,06870,FAIRFIELD,CT,687538,658195,29343,0,0,0,0,,2016
14561,14562,CT-00036,OLD SAYBROOK,06475,MIDDLESEX,CT,1036879,1025879,11000,750000,740000,10000,0,,2016
14561,14562,CT-00036,STONINGTON,06378,NEW LONDON,CT,240819,240819,0,197800,197800,0,0,,2016
14561,14562,CT-00036,WESTERLY,02891,WASHINGTON,RI,184783,140358,44425,0,0,0,0,,2016
14563,14564,MD-00030,CRISFIELD,21817,SOMERSET,MD,351969,300069,51900,133300,133300,0,0,,2016
14563,14564,MD-00030,SALISBURY,21801,WICOMICO,MD,40055,19287,20768,0,0,0,0,,2016
14565,14566,NJ-00044,ANDOVER,07821,SUSSEX,NJ,62500,52000,10500,62500,52000,10500,0,,2016
14565,14566,NJ-00044,ATLANTIC CITY,08401,ATLANTIC,NJ,1039834,952938,86896,47500,23500,24000,0,,2016
14565,14566,NJ-00044,BAYVILLE,08721,OCEAN,NJ,0,0,0,21300,0,0,21300,,2016
14565,14566,NJ-00044,BEACH HAVEN,08008,OCEAN,NJ,575861,296590,279271,84700,49300,0,35400,,2016
14565,14566,NJ-00044,BELFORD,07718,MONMOUTH,NJ,35925,3325,32600,52700,3400,32600,16700,,2016
14565,14566,NJ-00044,BERKELEY HEIGHTS,07922,UNION,NJ,40285,40285,0,19500,19500,0,0,,2016
14565,14566,NJ-00044,BRICK,08724,OCEAN,NJ,1157152,1069128,88024,923200,837900,85300,0,,2016
14565,14566,NJ-00044,BRIGANTINE,08203,ATLANTIC,NJ,202664,194334,8330,19600,19600,0,0,,2016
14565,14566,NJ-00044,CARTERET,07008,MIDDLESEX,NJ,111995,31459,80536,25000,0,25000,0,,2016
14565,14566,NJ-00044,EAST ORANGE,07018,ESSEX,NJ,34673,33173,1500,25000,25000,0,0,,2016
14565,14566,NJ-00044,EGG HARBOR TOWNSHIP,08234,ATLANTIC,NJ,2922369,2770268,152101,0,0,0,0,,2016
14565,14566,NJ-00044,FORT LEE,07024,BERGEN,NJ,25588,0,25588,0,0,0,0,,2016
14565,14566,NJ-00044,FRANKLIN LAKES,07417,BERGEN,NJ,21901,0,21901,0,0,0,0,,2016
14565,14566,NJ-00044,GREEN BROOK,08812,SOMERSET,NJ,0,0,0,16200,0,0,16200,,2016
14565,14566,NJ-00044,GREENWICH,08323,CUMBERLAND,NJ,1457050,1186775,270275,0,0,0,0,,2016
14565,14566,NJ-00044,HAZLET,07730,MONMOUTH,NJ,35508,30058,5450,0,0,0,0,,2016
14565,14566,NJ-00044,HIGHLANDS,07732,MONMOUTH,NJ,403698,378998,24700,195900,179700,16200,0,,2016
14565,14566,NJ-00044,HOBOKEN,07030,HUDSON,NJ,486936,19436,467500,467500,0,467500,0,,2016
14565,14566,NJ-00044,JACKSON,08527,OCEAN,NJ,538963,245798,293165,694600,227800,293200,0,,2016
